DayJulian	time_numeric	Temp	Snet	VPD	WS
24	15.5	27.8	547.9	1.28571281283119	3.7
24	16	28	518.6	1.31214127463279	3.4
24	16.5	27.4	446.4	1.15376803076768	3.7
24	17	27	174.7	1.0307289534275	3.8
24	17.5	26.8	222.1	0.958763739389211	3.6
24	18	26.4	111.2	0.884799316849383	3.4
24	18.5	26.1	38.5	0.872645278945641	2.4
25	7	24.2	0.8	0.540674989837401	2.5
25	7.5	24	34.3	0.504378390425966	2.1
25	8	24.2	134	0.513490213812056	1.7
25	8.5	25	263.3	0.611526562569159	0.4
25	9	25.5	231.4	0.636521207404825	1.5
25	9.5	26	445.6	0.766627617668852	3.6
25	10	26.3	405.5	0.883016384945763	4.2
25	10.5	26.6	469.6	1.06598837672237	4.6
25	11	26.7	469.7	1.0127113517309	4
25	11.5	27.4	819.8	1.26330297039752	4.7
25	12	27.6	731.7	1.38899328161016	5.1
25	12.5	27.9	817	1.42105562841499	3.6
25	13	27.8	888.8	1.47258967516131	4.4
25	13.5	27.6	406.5	1.27816934956679	3.8
25	14	27.8	742.8	1.50248997313412	3.7
25	14.5	28.1	719.6	1.50617781242015	3.7
25	15	27.9	697.7	1.44737147338563	3.6
25	15.5	28	614.4	1.45205259210084	3.7
25	16	27.3	484.7	1.14703107950763	4.9
25	16.5	26.4	421.1	0.994968881593275	5.7
25	17	26.4	252.6	1.019068473881	3
25	17.5	26.3	130.4	0.958312355755092	1.8
25	18	26.3	77.2	0.879593840818066	1.8
25	18.5	26	23.1	0.796889234155781	2.1
26	7	21.4	2.6	0.0382345547633111	1.6
26	7.5	21.5	42.2	0.0538572509350137	2
26	8	21.7	87.6	0.0752899450184096	1.7
26	8.5	22.4	257.8	0.108376282663449	1.7
26	9	23.5	366.8	0.234577448694789	1.1
26	9.5	24.8	470.8	0.416416382641863	0.8
26	10	25.9	555.8	0.611688525392596	1.5
26	10.5	26.1	536.3	0.676469208484993	2.4
26	11	27	731.6	1.10919274919015	3.6
26	11.5	27.5	791.7	1.27806240756971	4
26	12	27.7	774.3	1.32653308579562	3.3
26	12.5	28	850.9	1.32348543550858	2.6
26	13	28.4	899	1.55591373812575	3.2
26	13.5	28.1	876.1	1.40728734998853	4.1
26	14	28	700.8	1.25920185721245	3.8
26	14.5	27.6	643.6	1.18212194179588	4.1
26	15	27.4	629.7	1.06979124371813	4.5
26	15.5	26.9	470.2	0.87577507670498	4.3
26	16	27	546.6	0.995063591717205	3.9
26	16.5	27	463.7	1.02716241725647	3.7
26	17	27.1	401.5	1.06190929734516	3.6
26	17.5	26.4	170.3	0.912341708035356	3.2
26	18	26.1	121.8	0.832057126436541	3.1
26	18.5	25.9	42.7	0.802214459531273	2.8
27	7	22.5	0.4	0.106311111294239	3.3
27	7.5	22.4	31.9	0.16527383106176	3.3
27	8	22.2	74.9	0.128478318856766	3
27	8.5	23	253.2	0.247266584041556	2.4
27	9	24.1	313.8	0.459376666375708	2
27	9.5	25	325.2	0.668560127990117	1.6
27	10	25.4	388.6	0.814463935757374	2.8
27	10.5	26	424.3	0.850687663465875	1.8
27	11	26.2	443.2	0.898231837882699	2.5
27	11.5	26.5	699.7	0.931589525445402	2.7
27	12	25	212.8	0.510133557376345	1.1
27	12.5	26.1	460.9	0.649410440145593	0.4
27	13	26.8	601.4	0.941139405944556	3.2
27	13.5	26.3	551.2	0.773494972859467	3.2
27	14	26.8	699.1	1.07860920681286	3.9
27	14.5	27.1	481.4	1.09778461144465	3.4
27	15	27.2	694	1.17280613500144	3.7
27	15.5	27.3	461.1	1.16881015063752	3.4
27	16	26.8	242.1	1.01516160641211	3.1
27	16.5	26.7	245	1.04775326701571	3.3
27	17	26.9	317.4	1.06724007323157	3.3
27	17.5	26.7	264.4	0.939123329632806	3.4
27	18	26.3	141.5	0.841945855413402	3.6
27	18.5	25.1	29	0.592869263885512	4.1
28	7	22.6	0.9	0.0767909170939322	1.5
28	7.5	23.1	36.1	0.1385181054104	1.4
28	8	23.2	112.3	0.179174710433039	1.3
28	8.5	23.4	225.9	0.146808676747103	0.5
28	9	24.8	286.8	0.294309323070189	0.4
28	9.5	25.6	301.2	0.47284514253272	1.2
28	10	26.1	438.9	0.777939589757742	3
28	10.5	26.7	562.7	0.925106563518884	2.8
28	11	27	616.3	0.991497055546175	2.4
28	11.5	27.1	465.9	1.1013721428546	2.6
28	12	27.6	671.2	1.23014564568134	3
28	12.5	27.8	874.3	1.2931878873244	2.9
28	13	28.1	940.9	1.39207343269135	3.4
28	13.5	28	903.1	1.33104820942577	3.6
28	14	28.2	913	1.34664076732777	3.7
28	14.5	28	822.2	1.32726682246717	4
28	15	28.2	750.2	1.37342055531441	3.3
28	15.5	28.3	663.8	1.43145654244742	3.7
28	16	28.2	580	1.48053970726093	3.4
28	16.5	28.1	482	1.43391170525858	3.3
28	17	27.8	374.1	1.21469960514575	3.2
28	17.5	27.4	260	1.08439590233544	3.4
28	18	27.2	141.2	1.04650393584744	3.3
28	18.5	26.7	43.9	0.935619138104325	2.7
29	7	24.2	0.4	0.462141192430851	2.7
29	7.5	24.4	40.6	0.504397288929803	2.7
29	8	24.8	106.7	0.57296389491324	2.6
29	8.5	25.1	200.9	0.570556979760789	2.1
29	9	25.9	288.7	0.725335573826193	3.9
29	9.5	26.3	382.5	0.828255678902615	5
29	10	26.4	423.2	0.853814126765163	4.9
29	10.5	27	601.5	1.06996085130882	4.9
29	11	27.3	724.8	1.13614154394268	4.9
29	11.5	27.1	416.9	1.07267189157501	4.9
29	12	27.2	575.4	1.05372120437053	4.5
29	12.5	27.4	651.9	1.09534939629843	4.3
29	13	26.6	603.4	0.759429627861038	4.1
29	13.5	26.5	480.6	0.761894779174678	4.5
29	14	27	541.9	0.948698621493822	4.9
29	14.5	26.9	482	0.921868501794716	3.7
29	15	26.9	305	0.943142390297671	3.6
29	15.5	27.3	537.4	1.07443417574132	3.6
29	16	27.4	515.9	1.08804706698977	4.8
29	16.5	26.6	372	0.825618448637918	5.5
29	17	26	307.1	0.632131544393615	3.1
29	17.5	26.4	257.3	0.833157333375684	4.1
29	18	26.4	142.3	0.850371327866917	4.4
29	18.5	26.1	53	0.767792551630467	3.5
30	7	23.8	-0.4	0.527838865173652	2.6
30	7.5	24.1	29.1	0.660541611782064	2.6
30	8	24.3	134.6	0.671551446490865	2.4
30	8.5	25.1	250.3	0.710805622830479	2
30	9	25.9	368.6	0.879093345236354	2.7
30	9.5	26.3	460.1	1.04045341481981	3.8
30	10	26.5	497.7	1.09089479745465	3.9
30	10.5	26.9	676.3	1.22679423700374	4.1
30	11	27	657.2	1.26255380454441	4.2
30	11.5	27.1	785.3	1.2735736505322	4.6
30	12	26.9	677.4	1.19133775616548	4.6
30	12.5	27.6	903.1	1.38899328161016	4.3
30	13	27.6	841	1.40376980588261	4.2
30	13.5	27.2	529.2	1.28106516284773	4.4
30	14	27.5	712	1.32580611819731	4.6
30	14.5	27.4	628.4	1.28155879366916	4.3
30	15	27.4	592.7	1.28155879366916	4.6
30	15.5	27.8	678.6	1.48006474965451	4.3
30	16	27.7	588.9	1.41571178063902	4.4
30	16.5	27.5	487.6	1.31111574569651	4.4
30	17	27.3	379.1	1.20510860252067	4.1
30	17.5	27.1	258	1.1659477082337	4.6
30	18	26.8	142.7	1.05746000667928	3.7
30	18.5	26.4	46	0.895127713544123	3.6
31	7	24.9	1.4	0.393711489614724	3.6
31	7.5	25.1	46.3	0.414370990887723	3.6
31	8	25.6	132.6	0.502397963941014	3.2
31	8.5	26.1	205.3	0.585145865339519	3.1
31	9	26.3	182.1	0.616057942985416	3.6
31	9.5	26.5	233.2	0.644147404211319	4.3
31	10	26.7	299.3	0.73588022098093	5.1
31	10.5	26.9	452.7	0.769405634190205	4.7
31	11	26.4	296.2	0.59216141049842	4.9
31	11.5	25.8	351.3	0.388770039075867	4.1
31	12	27.1	769.7	0.72468134480987	5.3
31	12.5	27.6	651.8	0.949391684504816	5.7
31	13	28.1	924.4	1.09540204539647	5.2
31	13.5	27.8	548.1	1.01287259382922	5.3
31	14	27.2	622.3	0.80833407458561	5.5
31	14.5	27.2	581.2	0.775856366231724	4.6
31	15	26.9	241.3	0.687855728262211	4
31	15.5	26.5	150	0.567957926293851	4.1
31	16	25.5	213.2	0.241551637681831	3.5
31	16.5	26.3	218.4	0.458620913111365	4
31	17	25.4	129.6	0.399119777283494	5.2
31	17.5	24.1	148	0.189155097919409	3.2
31	18	24.7	99.1	0.177401440296059	2.7
31	18.5	25.2	49.3	0.224455391493869	2.1
32	7	25.1	0.6	0.474932904940545	4.3
32	7.5	25.1	28.7	0.497245189065268	4.1
32	8	25.5	105.7	0.551651713084181	3.7
32	8.5	25.8	154.5	0.618044677505225	4.3
32	9	26.2	264.3	0.670271485086711	4.9
32	9.5	26.6	298.6	0.794265849322553	4.9
32	10	26.9	460.7	0.872229428621154	6
32	10.5	26.8	391.9	0.937614539255625	6
32	11	27.2	581.3	1.00680895897047	5.9
32	11.5	27.4	577	1.11360521957007	5.3
32	12	27.3	455.8	1.03450587866985	5.5
32	12.5	27.2	540.5	1.01041759323201	5.5
32	13	27.6	738.2	1.14518063111476	5.2
32	13.5	27.8	732.5	1.20348699340594	5.4
32	14	27.6	598.7	1.12301584470609	4.6
32	14.5	27.2	432.4	1.08259027846287	5
32	15	27.4	519	1.22314015919991	4.6
32	15.5	27.5	551.5	1.1642120206885	4.7
32	16	27.1	484	1.04397164029541	5.1
32	16.5	27.3	455.8	1.07443417574132	4.9
32	17	27.2	353.4	1.10063344977058	4.5
32	17.5	27	238.7	1.00219666405926	4.3
32	18	26.6	131.6	0.94406160160707	4.2
32	18.5	26.3	53.6	0.91724182622273	3.3
33	7	24.5	0	0.436693722444236	2.5
33	7.5	24.4	31.8	0.415745644208807	3
33	8	24.7	79.6	0.457508977605627	2.6
33	8.5	25.6	221.8	0.594340074989043	3.5
33	9	26.3	283.6	0.725579355071712	4.1
33	9.5	26.3	253.1	0.742692075710196	4.5
33	10	26.8	395.5	0.842443138654491	4.7
33	10.5	26.9	388.7	0.829681651615244	4.6
33	11	27.4	705	0.993116785977242	4.5
33	11.5	27.7	616	1.0106918748919	4
33	12	27.5	609.4	0.940183840051279	4
33	12.5	27.6	652.6	1.00110951945839	4.6
33	13	27.6	658.7	1.0676038786844	5.1
33	13.5	27.7	618.4	1.06642855916902	4.3
33	14	28.1	841	1.14104379728799	5.5
33	14.5	28	721.3	1.1155091527858	5
33	15	27.9	558.5	1.08646845664532	5.1
33	15.5	27.5	457.2	0.995272736929283	5.5
33	16	27.5	480.5	0.943856433176479	5.2
33	16.5	27.3	408.5	0.907461297078819	4.1
33	17	27.3	303.4	0.932870213397026	4.8
33	17.5	27	128.2	0.820303319336764	4.7
33	18	26.9	138.2	0.794225170776986	4.3
33	18.5	26.6	54.1	0.686273562791856	3.3
34	7	24.9	-0.2	0.469304095620752	2.4
34	7.5	24.9	14.2	0.453555636036163	2.7
34	8	25	64.6	0.459437054779938	3.3
34	8.5	25.3	137	0.461266683119552	3.1
34	9	26.1	303.8	0.568234135127394	3.1
34	9.5	26.3	186	0.636593207751596	3.7
34	10	26.3	283.7	0.612635398857719	4.7
34	10.5	26.8	575.4	0.867117205477007	5.7
34	11	26.9	512.2	0.904140261375587	5.8
34	11.5	26.9	528.1	0.850955540118199	5.7
34	12	27.1	470.1	0.882532726847663	5.1
34	12.5	27.3	391.2	0.936500058585341	4.2
34	13	27.3	362.9	0.874792690383982	4.2
34	13.5	26.8	558.5	0.715547937852977	4.1
34	14	26.9	540.8	0.694947024429862	4.1
34	14.5	27.8	671.2	1.02408520556903	4.5
34	15	27.7	551.6	1.02183921174732	5.2
34	15.5	27.4	399	0.945651645470977	5.1
34	16	27.3	325.6	0.943759748961972	4.7
34	16.5	27.3	402.5	0.961908974903549	5.4
34	17	26.8	125.9	0.80366960507625	4.9
34	17.5	26.7	116.2	0.756905370151814	4.5
34	18	26.5	99.6	0.765357937261836	4.2
34	18.5	26.4	48.3	0.795286545494971	4.3
35	7	24.7	1.3	0.619348888051155	4.4
35	7.5	24.8	27.8	0.59801149687666	3.6
35	8	25	57.4	0.61786362539371	4
35	8.5	25.5	190.6	0.701805433805319	4.3
35	9	26.1	331.4	0.886174663115341	4.7
35	9.5	26.5	424.3	1.01470531953718	5.5
35	10	26.7	477.6	1.06877841618659	5.9
35	10.5	27	617.6	1.12345889387426	5.9
35	11	27.1	528.9	1.1802978338735	5.9
35	11.5	27.3	665	1.16881015063752	5.1
35	12	27.1	501.6	1.04397164029541	5.2
35	12.5	27.5	763.8	1.1935927656901	5.7
35	13	27.6	685.9	1.19689846606833	5.2
35	13.5	27.5	720.1	1.1642120206885	5.3
35	14	25	210.5	0.65905453375329	5
35	14.5	25.5	378.2	0.646313841364899	4.1
35	15	26.8	586	0.95523887270028	4.7
35	15.5	27.3	613	1.16155046026089	4.6
35	16	27.3	452.4	1.18332953139078	4.2
35	16.5	27	371.4	1.08422699599294	4
35	17	26.7	188	0.953140095746729	4
35	17.5	25.5	42.6	0.590822248924478	3.5
35	18	23.6	26.3	0.168984521587031	4.5
35	18.5	22.9	10.1	0.0893723176822089	2.2
36	7	24.2	1.3	0.625249848582916	2.9
36	7.5	24.5	53.8	0.651965275761817	2.8
36	8	24.7	67.6	0.659808865662537	2.9
36	8.5	24.7	118.2	0.634910417901686	3.1
36	9	25.2	210.5	0.686192196852687	2.8
36	9.5	25.3	154.1	0.696738486390372	4.5
36	10	26.4	505.9	0.974312088203795	4.7
36	10.5	26.6	467.2	1.0137340445301	5
36	11	27	725.5	1.08422699599294	4.9
36	11.5	27.1	571.4	1.1731227710536	5.3
36	12	26.8	367.4	1.11385787370217	4.6
36	12.5	26.8	682	1.22665360774796	5
36	13	27.3	627.3	1.2595562803454	4.9
36	13.5	27.2	524.2	1.32797740824779	5.9
36	14	27.2	516.4	1.34241194529396	5.3
36	14.5	27.4	679.4	1.43855887380527	5
36	15	27.6	694.8	1.38160501947393	4.5
36	15.5	27.2	626	1.3460205795555	5.3
36	16	27.5	604.8	1.45434687757932	4.2
36	16.5	27.3	474.5	1.44104853976117	4.4
36	17	27.2	410.2	1.41097599626327	4.7
36	17.5	26.8	219.6	1.2654271413262	3.8
36	18	26.3	104.1	1.13628465039532	3.3
36	18.5	26.4	65.4	1.11890964193015	3.5
37	7	24.3	1	0.467958926513997	2.6
37	7.5	24.5	22	0.51050111215312	2.6
37	8	24.8	117.2	0.563571044176957	2.6
37	8.5	25.5	176.2	0.662634897965022	2.7
37	9	26	345.1	0.786802028660138	4.3
37	9.5	26.2	252.3	0.85740311797894	4.5
37	10	26.6	469.3	1.0067668002378	5.5
37	10.5	26.9	511.2	1.01050970389036	4.5
37	11	26.9	525.3	1.08851396173453	5.1
37	11.5	27.1	469.5	1.1085472056745	4.4
37	12	27.2	397.9	1.10785071829367	4.5
37	12.5	27	423.8	1.04856163428265	4.3
37	13	27.3	683.5	1.11799231800111	4.3
37	13.5	27.6	600.5	1.17473367965966	4.2
37	14	27.5	711.9	1.25602684881851	5.2
37	14.5	27.4	598.5	1.19758200661962	4.1
37	15	27.7	790.3	1.29680685418115	4.8
37	15.5	27.6	677.6	1.21536912140889	4.9
37	16	27.5	584.2	1.1899201725649	4.6
37	16.5	27.1	368.2	1.1587726454138	5.1
37	17	27.2	364.1	1.18363203778607	4.7
37	17.5	27.1	324.1	1.04397164029541	4.4
37	18	26.6	94.9	0.916192624437858	3.9
37	18.5	26.2	47.2	0.772343284846109	3.2
38	7	22.8	2.3	0.0749523200862413	1.1
38	7.5	23.4	38.2	0.169837488785864	2.6
38	8	24.5	108.8	0.372112256448961	3.8
38	8.5	25.3	151.9	0.567712840762525	5
38	9	25.5	140.5	0.692012799845245	4.9
38	9.5	26.2	466.3	0.843793544677687	5.7
38	10	26.8	535.4	0.948189139322418	5.9
38	10.5	27.1	611.4	1.0941970800347	7.1
38	11	27.1	521.7	1.10495967426455	5.7
38	11.5	27.1	578.2	1.1587726454138	6.7
38	12	27.3	748.6	1.17969968620247	5.9
38	12.5	27.5	724.7	1.25969944194371	6.7
38	13	27.4	648.5	1.21583782989126	5.7
38	13.5	27.3	508.2	1.13251169875437	6.1
38	14	27.3	391.1	1.10710278243616	6
38	14.5	27.3	515.5	1.11436247281279	5.1
38	15	27.6	706.2	1.25231043209001	6
38	15.5	27.8	618	1.33056325979042	5.1
38	16	27.5	513.8	1.28540759382011	6
38	16.5	27.3	368.6	1.19058922176741	5.1
38	17	27.2	341.5	1.14754569517064	5.6
38	17.5	27	172.6	1.02359588108544	4.2
38	18	26.7	123	0.907585605876481	4.7
38	18.5	26.4	49.4	0.82627173557919	4.3
39	7	25	-0.2	0.551324465735926	3.9
39	7.5	25.1	24.3	0.576931918082138	4.2
39	8	25.5	80.8	0.669163320605072	4.5
39	8.5	25.9	142.3	0.758761176306663	4.9
39	9	26	185	0.769990019500733	4.7
39	9.5	26.6	234.9	0.923159868730161	4.9
39	10	26.7	358.2	0.967156861860651	5
39	10.5	26.8	269.8	1.00458700634531	5.7
39	11	25.5	452.2	0.675691743245121	5.3
39	11.5	26.2	741.9	0.755331318219542	5
39	12	27	676.7	0.973664374691028	7.1
39	12.5	27.2	603.3	0.992374421924298	6.8
39	13	27.5	696.1	1.10177793756009	5.5
39	13.5	27.7	643	1.07757589602445	5.1
39	14	27.7	644.9	1.12588102239796	5.2
39	14.5	27.3	566.2	0.951019439338603	5.8
39	15	27.5	554.6	1.1458490550625	5.8
39	15.5	27.3	422.2	1.15066092469594	5.7
39	16	27.3	432.2	1.13251169875437	5.7
39	16.5	27.1	287.7	1.01527138901581	4.9
39	17	26.8	123.9	0.923515072499902	5.7
39	17.5	26.6	179.2	0.846520181514827	4.9
39	18	26.7	104.3	0.897073031291038	5
39	18.5	26.3	36.8	0.855636031924189	4.6
40	7	24.8	0.6	0.644975750558073	3.2
40	7.5	24.9	25.5	0.61418992379897	3
40	8	24.9	50.2	0.566944545045203	2.5
40	8.5	24.4	102.7	0.342378765819018	2.6
40	9	25.5	190.2	0.584293826284429	3.8
40	9.5	24.4	181.2	0.299581420091641	3.7
40	10	25.4	506.2	0.476996806997347	4.8
40	10.5	25.8	418.2	0.657918527666852	4.9
40	11	26.2	564	0.758733711544855	4.7
40	11.5	26.3	553.5	0.852213487796492	5.8
40	12	26.8	575.2	0.983437806211728	5.5
40	12.5	25	182	0.421414677832633	4.2
40	13	24.9	247	0.330717651276368	3.5
40	13.5	26.1	583.8	0.612204633678918	4.6
40	14	26.9	679.6	0.850955540118199	4.6
40	14.5	26.7	483.8	0.897073031291038	5.1
40	15	26.4	296.3	0.829714534477437	4.2
40	15.5	26.6	361.5	0.982381445214737	5.3
40	16	26.9	462.6	1.10269655406983	4.8
40	16.5	27	352.7	1.1163258215322	4.8
40	17	26.7	259.1	1.06527422465811	5
40	17.5	26.6	172.2	1.03811939955316	4.6
40	18	26.4	125.8	0.984640484898535	4.5
40	18.5	26.2	56.8	0.911841411183952	3.7
41	7	24.3	-0.7	0.629009725898684	3.3
41	7.5	24.3	17.6	0.583429310978489	3.1
41	8	24.7	93.6	0.628685805961474	3.4
41	8.5	25.4	206.3	0.801484430805066	4.1
41	9	26	334.5	0.958284522086065	4.4
41	9.5	26.2	343.6	0.969682097714277	5.4
41	10	26.2	526.8	0.894829444557385	4.6
41	10.5	26.1	271.7	0.865880586860791	4.6
41	11	26.7	492.4	1.02672811784482	5.4
41	11.5	26.6	560	1.04857026599162	5.2
41	12	26.9	552.4	1.1948834042493	5.4
41	12.5	27	677.9	1.23402151517617	5.4
41	13	27.2	803.3	1.30632560267853	5.5
41	13.5	27.4	886	1.44951236776825	5
41	14	27.6	821.5	1.47026416510863	4.9
41	14.5	27.8	679	1.42773922820208	3.8
41	15	27.4	738.2	1.28520995832349	4.5
41	15.5	27.2	461.5	1.28467379710927	4.7
41	16	26.9	426.8	1.13106173874044	4.1
41	16.5	26.9	414.9	1.15942692341105	4.5
41	17	26.8	318.5	1.10328327363538	4
41	17.5	26.7	256.5	1.06877841618659	4.6
41	18	26.2	109.8	0.935658164461145	4.1
41	18.5	26	50.3	0.847325261633995	3.3
42	7	24.2	-1.1	0.401730579041197	3.5
42	7.5	23.1	4.4	0.163960206404146	3.8
42	8	23.5	25.5	0.153488947911405	2.5
42	8.5	24.2	107.7	0.21445767753327	2.9
42	9	24.9	228.5	0.302370424024108	2.6
42	9.5	25.7	304.1	0.492174294644867	3.5
42	10	26	304.9	0.635493946225496	4.4
42	10.5	26.5	387.1	0.796526360046255	4.9
42	11	26.6	319.3	0.748978761422583	3.8
42	11.5	26.5	347.6	0.716873724041629	4.3
42	12	27	484.6	0.90590018744147	4.9
42	12.5	26.8	279.2	0.831868538587697	4.9
42	13	26.4	327.5	0.698888176344065	5.1
42	13.5	26.3	617.4	0.732424443327106	5.5
42	14	26.5	325.3	0.779210569610466	4.2
42	14.5	26.1	172.6	0.629116363891043	4.3
42	15	24.4	177.9	0.256784074364264	3.6
42	15.5	24.2	299	0.187272901507926	4.1
42	16	26	470.5	0.558158704092234	4.4
42	16.5	26.2	287.1	0.680478665062651	5
42	17	24.8	102.4	0.300571223561044	5.3
42	17.5	24.2	70.7	0.163108656152065	2.8
42	18	23.5	44.2	0.17086505522213	3.6
42	18.5	23.4	12.1	0.123779864708341	4.1
43	7	24.9	1.5	0.34331641894404	3.7
43	7.5	24.8	20.6	0.328749775769892	3.6
43	8	24.8	41.1	0.278654571843051	2.8
43	8.5	24.4	101.7	0.152847663312062	3.3
43	9	24.8	191.5	0.15341656202595	2.4
43	9.5	25.4	289.3	0.282304232712715	2.3
43	10	24.9	294	0.264574121021095	3.5
43	10.5	25.6	406.6	0.29552821408295	3.1
43	11	26.2	431.6	0.479737458869168	4.6
43	11.5	26.5	573.2	0.706484249780156	5.3
43	12	27.2	760.9	0.916593102431897	5
43	12.5	27.5	725.7	0.929166060675678	3.9
43	13	27.7	763.5	0.906650064241261	3.8
43	13.5	27.2	680.8	1.01041759323201	5.4
43	14	27.4	744.8	1.06248891440948	6
43	14.5	27.5	796.1	1.05036163380729	6.7
43	15	26.9	279.8	0.826136003531418	4.9
43	15.5	27.1	579	0.979396074916309	6
43	16	26.5	227.1	0.647610562298477	4.7
43	16.5	26.3	230.1	0.646860840134687	5.8
43	17	26	187	0.628769142561734	4.8
43	17.5	26.1	135.9	0.747498475375917	5.1
43	18	25.8	66.4	0.574848006496795	4.4
43	18.5	25.6	24.3	0.637027483689914	3.5
44	7	24.9	0	0.327567959359451	2.7
44	7.5	24.9	52	0.327567959359451	2.2
44	8	25.5	110.9	0.463518007443513	2.7
44	8.5	25.9	182.6	0.58494804340822	3.2
44	9	25.9	187.9	0.561550121671891	4.2
44	9.5	26.2	262.8	0.578406865303253	3.7
44	10	26	313.5	0.477461060127092	3.7
44	10.5	26.3	320.4	0.622903031240809	3.6
44	11	27	435.7	0.791771029968529	3.5
44	11.5	27	495.4	0.916599795954558	4.8
44	12	27.4	691	1.09534939629843	4.4
44	12.5	27.6	713	1.14887476218287	4.7
44	13	27.8	753.7	1.1436863974603	4.6
44	13.5	27.7	670.2	1.10730212763892	4.8
44	14	27.4	589.1	0.963907468742618	4.2
44	14.5	27.7	583.8	1.07757589602445	4.7
44	15	27.2	261.3	0.902158565385725	3.7
44	15.5	27	407.1	0.798904102310587	4
44	16	26.8	213.6	0.761371204809079	4.7
44	16.5	26.9	348.8	0.815499059279941	3.9
44	17	26.9	323.4	0.780042578441683	4.3
44	17.5	26.4	125.3	0.692002578547572	4.1
44	18	26.5	102	0.651073720385634	3.6
44	18.5	26	19.2	0.581695516915401	3.6
45	7	24.6	3.5	0.380532315761579	3.7
45	7.5	24.7	26.4	0.417048999994245	3.8
45	8	24.9	86.5	0.472453787537669	3.6
45	8.5	25.7	262.1	0.597876156582019	4.3
45	9	26.4	429.9	0.788400947698478	5
45	9.5	26.6	430.4	0.874389158684039	5.3
45	10	26.5	336.2	0.865789521789407	5.4
45	10.5	26.5	352.9	0.89003162839951	4.7
45	11	27.1	502.6	1.08343448580486	4.8
45	11.5	26.9	506.2	0.914777205627064	4.5
45	12	27	571	0.998630127888234	5.5
45	12.5	27.8	826.4	1.25955005210497	4.7
45	13	27.4	555.7	1.10995405491574	4.5
45	13.5	27.5	721.1	1.2303186969421	5.7
45	14	27.4	718.5	1.14281453680469	4.5
45	14.5	27.1	436.1	1.03679657747551	4.9
45	15	27.2	714.9	1.0681557414167	4.9
45	15.5	27.1	445.1	1.04755917170536	4.3
45	16	27.1	407.9	0.993746200556109	4.7
45	16.5	26.9	453.4	0.985690167303581	4.5
45	17	26.8	369.7	1.11385787370217	5.1
45	17.5	26.5	213.5	0.955831632055505	5.1
45	18	26.3	137.2	0.88643892907346	4.2
45	18.5	25.9	46.2	0.845667742755884	3.9
46	7	24.2	0.1	0.425894824397058	2.9
46	7.5	24.4	43.7	0.437144317072496	3.1
46	8	24.8	127.9	0.475904437304986	2.7
46	8.5	25.4	194.6	0.584077722853894	3.2
46	9	25.9	284.7	0.688567411097676	3.9
46	9.5	26.1	372.1	0.781321935800167	4.8
46	10	26.4	393.4	0.905456110238863	5.2
46	10.5	26.6	484.4	1.0067668002378	5.8
46	11	26.9	696	0.996327111555058	4.6
46	11.5	27.4	683.3	1.12820987818738	4.5
46	12	27.3	694.3	1.19784891214404	4.8
46	12.5	27.9	848.1	1.2969952164105	3.8
46	13	27.4	695.6	1.12455871353305	4.9
46	13.5	27.5	787.8	1.1752298000641	4.5
46	14	27.4	631.9	1.14646570145902	4.5
46	14.5	27.6	674.1	1.18581607286399	4.1
46	15	27.4	466.4	1.12090754887873	4
46	15.5	27.2	461.2	0.985157153401212	3.6
46	16	26.7	198.6	0.876047882120155	3.4
46	16.5	26.4	133.3	0.815943338884451	3.2
46	17	26.1	135.7	0.706910322866818	2.7
46	17.5	26.3	268.3	0.708466634433228	3.1
46	18	26	102.6	0.625406740729853	3.7
46	18.5	25.8	17.1	0.544942618875575	2.9
47	7	24.8	3.2	0.253606969879631	3.2
47	7.5	24.9	21.3	0.283472272522601	3.9
47	8	24.6	50.6	0.250594451842991	3.6
47	8.5	23.8	169.7	0.153338664743184	4.8
47	9	24.3	98.4	0.124586467448531	3.9
47	9.5	24.9	136.7	0.233077201851917	3.9
47	10	25.5	242.4	0.319892709362425	4.3
47	10.5	26.3	277	0.544184516303784	5.4
47	11	26.6	405.1	0.661888207768795	5.8
47	11.5	26.7	412.1	0.683317348053721	5.2
47	12	26.9	397.2	0.755223041854902	5.6
47	12.5	26.7	383.9	0.690325731110682	6.2
47	13	27	395.5	0.816736783165735	6.2
47	13.5	27	410.9	0.873801361902205	6.8
47	14	27.1	403.6	0.893295321077513	6.4
47	14.5	27.3	578.8	0.958279129715233	6
47	15	26.9	283.2	0.854501188202025	5.7
47	15.5	26.9	342.8	0.840318595866722	5.7
47	16	27	336.9	0.891634042757352	6.2
47	16.5	26.7	220.6	0.819980817664465	5.1
47	17	26.7	172.7	0.805964051550543	5.5
47	17.5	26.6	146.7	0.797749471468705	4.8
47	18	26.4	62.7	0.774629752105491	4.8
47	18.5	26.1	20.4	0.689998592654693	4.2
48	7	25	0.1	0.392897895122154	3.5
48	7.5	25.2	27.4	0.43608476061666	3.8
48	8	25.4	86.4	0.480241683235424	3.8
48	8.5	25.7	108.6	0.511993393758083	3.9
48	9	26	180.4	0.598507526074806	4.7
48	9.5	26.2	248.5	0.646454731809518	5.2
48	10	26.6	337.6	0.700208051376461	4.9
48	10.5	26.7	402.1	0.805964051550543	5.4
48	11	26.9	459.2	0.861592484369677	6.1
48	11.5	27.1	458.8	0.893295321077513	4.8
48	12	27.1	496.9	0.835894818518315	5
48	12.5	27.1	422.8	0.782081847369067	3.8
